hex,bboxes,mask,cls,thermal
0000be4e,False,False,0.0,False
0000be4f,False,False,0.0,False
0000be50,False,False,0.0,False
0000be51,False,False,0.0,False
0000be52,False,False,0.0,False
0000be53,False,False,0.0,False
0000be54,False,False,0.0,False
0000be55,False,False,0.0,False
0000be56,False,False,0.0,False
0000be57,False,False,0.0,False
0000be58,False,False,0.0,False
0000be59,False,False,0.0,False
0000be5a,False,False,0.0,False
0000be5b,False,False,0.0,False
0000be5c,False,False,0.0,False
0000be5d,False,False,0.0,False
0000be5e,False,False,0.0,False
0000be5f,False,False,0.0,False
0000be60,False,False,0.0,False
0000be61,False,False,0.0,False
0000be62,False,False,0.0,False
0000be63,False,False,0.0,False
0000be64,False,False,0.0,False
0000be65,False,False,0.0,False
0000be66,False,False,0.0,False
0000be67,False,False,0.0,False
0000be68,False,False,0.0,False
0000be69,False,False,0.0,False
0000be6a,False,False,0.0,False
0000be6b,False,False,0.0,False
0000be6c,False,False,0.0,False
0000be6d,False,False,0.0,False
0000be6e,False,False,0.0,False
0000be6f,False,False,0.0,False
0000be70,False,False,0.0,False
0000be71,False,False,0.0,False
0000be72,False,False,0.0,False
0000be73,False,False,0.0,False
0000be74,False,False,0.0,False
0000be75,False,False,0.0,False
0000be76,False,False,0.0,False
0000be77,False,False,0.0,False
0000be78,False,False,0.0,False
0000be79,False,False,0.0,False
0000be7a,False,False,0.0,False
0000be7b,False,False,0.0,False
0000be7c,False,False,0.0,False
0000be7d,False,False,0.0,False
0000be7e,False,False,0.0,False
0000be7f,False,False,0.0,False
0000be80,False,False,0.0,False
0000be81,False,False,0.0,False
0000be82,False,False,0.0,False
0000be83,False,False,0.0,False
0000be84,False,False,0.0,False
0000be85,False,False,0.0,False
0000be86,False,False,0.0,False
0000be87,False,False,0.0,False
0000be88,False,False,0.0,False
0000be89,False,False,0.0,False
0000be8a,False,False,0.0,False
0000be8b,False,False,0.0,False
0000be8c,False,False,0.0,False
0000be8d,False,False,0.0,False
0000be8e,False,False,0.0,False
0000be8f,False,False,0.0,False
0000be90,False,False,0.0,False
0000be91,False,False,0.0,False
0000be92,False,False,0.0,False
0000be93,False,False,0.0,False
0000be94,False,False,0.0,False
0000be95,False,False,0.0,False
0000be96,False,False,0.0,False
0000be97,False,False,0.0,False
0000be98,False,False,0.0,False
0000be99,False,False,0.0,False
0000be9a,False,False,0.0,False
0000be9b,False,False,0.0,False
0000be9c,False,False,0.0,False
0000be9d,False,False,0.0,False
0000be9e,False,False,0.0,False
0000be9f,False,False,0.0,False
0000bea0,False,False,0.0,False
0000bea1,False,False,0.0,False
0000bea2,False,False,0.0,False
0000bea3,False,False,0.0,False
0000bea4,False,False,0.0,False
0000bea5,False,False,0.0,False
0000bea6,False,False,0.0,False
0000bea7,False,False,0.0,False
0000bea8,False,False,0.0,False
0000bea9,False,False,0.0,False
0000beaa,False,False,0.0,False
0000beab,False,False,0.0,False
0000beac,False,False,0.0,False
0000bead,False,False,0.0,False
0000beae,False,False,0.0,False
0000beaf,False,False,0.0,False
0000beb0,False,False,0.0,False
0000beb1,False,False,0.0,False
0000beb2,False,False,0.0,False
0000beb3,False,False,0.0,False
0000beb4,False,False,0.0,False
0000beb5,False,False,0.0,False
0000beb6,False,False,0.0,False
0000beb7,False,False,0.0,False
0000beb8,False,False,0.0,False
0000beb9,False,False,0.0,False
0000beba,False,False,0.0,False
0000bebb,False,False,0.0,False
0000bebc,False,False,0.0,False
0000bebd,False,False,0.0,False
0000bebe,False,False,0.0,False
0000bebf,False,False,0.0,False
0000bec0,False,False,0.0,False
0000bec1,False,False,0.0,False
0000bec2,False,False,0.0,False
0000bec3,False,False,0.0,False
0000bec4,False,False,0.0,False
0000bec5,False,False,0.0,False
0000bec6,False,False,0.0,False
0000bec7,False,False,0.0,False
0000bec8,False,False,0.0,False
0000bec9,False,False,0.0,False
0000beca,False,False,0.0,False
0000becb,False,False,0.0,False
0000becc,False,False,0.0,False
0000becd,False,False,0.0,False
0000bece,False,False,0.0,False
0000becf,False,False,0.0,False
0000bed0,False,False,0.0,False
0000bed1,False,False,0.0,False
0000bed2,False,False,0.0,False
0000bed3,False,False,0.0,False
0000bed4,False,False,0.0,False
0000bed5,False,False,0.0,False
0000bed6,False,False,0.0,False
0000bed7,False,False,0.0,False
0000bed8,False,False,0.0,False
0000bed9,False,False,0.0,False
0000beda,False,False,0.0,False
0000bedb,False,False,0.0,False
0000bedc,False,False,0.0,False
0000bedd,False,False,0.0,False
0000bede,False,False,0.0,False
0000bedf,False,False,0.0,False
0000bee0,False,False,0.0,False
0000bee1,False,False,0.0,False
0000bee2,False,False,0.0,False
0000bee3,False,False,0.0,False
0000bee4,False,False,0.0,False
0000bee5,False,False,0.0,False
0000bee6,False,False,0.0,False
0000bee7,False,False,0.0,False
0000bee8,False,False,0.0,False
0000bee9,False,False,0.0,False
0000beea,False,False,0.0,False
0000beeb,False,False,0.0,False
0000beec,False,False,0.0,False
0000beed,False,False,0.0,False
0000beee,False,False,0.0,False
0000beef,False,False,0.0,False
0000bef0,False,False,0.0,False
0000bef1,False,False,0.0,False
0000bef2,False,False,0.0,False
0000bef3,False,False,0.0,False
0000bef4,False,False,0.0,False
0000bef5,False,False,0.0,False
0000bef6,False,False,0.0,False
0000bef7,False,False,0.0,False
0000bef8,False,False,0.0,False
0000bef9,False,False,0.0,False
0000befa,False,False,0.0,False
0000befb,False,False,0.0,False
0000befc,False,False,0.0,False
0000befd,False,False,0.0,False
0000befe,False,False,0.0,False
0000beff,False,False,0.0,False
0000bf00,False,False,0.0,False
0000bf01,False,False,0.0,False
0000bf02,False,False,0.0,False
0000bf03,False,False,0.0,False
0000bf04,False,False,0.0,False
0000bf05,False,False,0.0,False
0000bf06,False,False,0.0,False
0000bf07,False,False,0.0,False
0000bf08,False,False,0.0,False
0000bf09,False,False,0.0,False
0000bf0a,False,False,0.0,False
0000bf0b,False,False,0.0,False
0000bf0c,False,False,0.0,False
0000bf0d,False,False,0.0,False
0000bf0e,False,False,0.0,False
0000bf0f,False,False,0.0,False
0000bf10,False,False,0.0,False
0000bf11,False,False,0.0,False
0000bf12,False,False,0.0,False
0000bf13,False,False,0.0,False
0000bf14,False,False,0.0,False
0000bf15,False,False,0.0,False
0000bf16,False,False,0.0,False
0000bf17,False,False,0.0,False
0000bf18,False,False,0.0,False
0000bf19,False,False,0.0,False
0000bf1a,False,False,0.0,False
0000bf1b,False,False,0.0,False
0000bf1c,False,False,0.0,False
0000bf1d,False,False,0.0,False
0000bf1e,False,False,0.0,False
0000bf1f,False,False,0.0,False
0000bf20,False,False,0.0,False
0000bf21,False,False,0.0,False
0000bf22,False,False,0.0,False
0000bf23,False,False,0.0,False
0000bf24,False,False,0.0,False
0000bf25,False,False,0.0,False
0000bf26,False,False,0.0,False
0000bf27,False,False,0.0,False
0000bf28,False,False,0.0,False
0000bf29,False,False,0.0,False
0000bf2a,False,False,0.0,False
0000bf2b,False,False,0.0,False
0000bf2c,False,False,0.0,False
0000bf2d,False,False,0.0,False
0000bf2e,False,False,0.0,False
0000bf2f,False,False,0.0,False
0000bf30,False,False,0.0,False
0000bf31,False,False,0.0,False
0000bf32,False,False,0.0,False
0000bf33,False,False,0.0,False
0000bf34,False,False,0.0,False
0000bf35,False,False,0.0,False
0000bf36,False,False,0.0,False
0000bf37,False,False,0.0,False
0000bf38,False,False,0.0,False
0000bf39,False,False,0.0,False
0000bf3a,False,False,0.0,False
0000bf3b,False,False,0.0,False
0000bf3c,False,False,0.0,False
0000bf3d,False,False,0.0,False
0000bf3e,False,False,0.0,False
0000bf3f,False,False,0.0,False
0000bf40,False,False,0.0,False
0000bf41,False,False,0.0,False
0000bf42,False,False,0.0,False
0000bf43,False,False,0.0,False
0000bf44,False,False,0.0,False
0000bf45,False,False,0.0,False
0000bf46,False,False,0.0,False
0000bf47,False,False,0.0,False
0000bf48,False,False,0.0,False
0000bf49,False,False,0.0,False
0000bf4a,False,False,0.0,False
0000bf4b,False,False,0.0,False
0000bf4c,False,False,0.0,False
0000bf4d,False,False,0.0,False
0000bf4e,False,False,0.0,False
0000bf4f,False,False,0.0,False
0000bf50,False,False,0.0,False
0000bf51,False,False,0.0,False
0000bf52,False,False,0.0,False
0000bf53,False,False,0.0,False
0000bf54,False,False,0.0,False
0000bf55,False,False,0.0,False
0000bf56,False,False,0.0,False
0000bf57,False,False,0.0,False
0000bf58,False,False,0.0,False
0000bf59,False,False,0.0,False
0000bf5a,False,False,0.0,False
0000bf5b,False,False,0.0,False
0000bf5c,False,False,0.0,False
0000bf5d,False,False,0.0,False
0000bf5e,False,False,0.0,False
0000bf5f,False,False,0.0,False
0000bf60,False,False,0.0,False
0000bf61,False,False,0.0,False
0000bf62,False,False,0.0,False
0000bf63,False,False,0.0,False
0000bf64,False,False,0.0,False
0000bf65,False,False,0.0,False
0000bf66,False,False,0.0,False
0000bf67,False,False,0.0,False
0000bf68,False,False,0.0,False
0000bf69,False,False,0.0,False
0000bf6a,False,False,0.0,False
0000bf6b,False,False,0.0,False
0000bf6c,False,False,0.0,False
0000bf6d,False,False,0.0,False
0000bf6e,False,False,0.0,False
0000bf6f,False,False,0.0,False
0000bf70,False,False,0.0,False
0000bf71,False,False,0.0,False
0000bf72,False,False,0.0,False
0000bf73,False,False,0.0,False
0000bf74,False,False,0.0,False
0000bf75,False,False,0.0,False
0000bf76,False,False,0.0,False
0000bf77,False,False,0.0,False
0000bf78,False,False,0.0,False
0000bf79,False,False,0.0,False
0000bf7a,False,False,0.0,False
0000bf7b,False,False,0.0,False
0000bf7c,False,False,0.0,False
0000bf7d,False,False,0.0,False
0000bf7e,False,False,0.0,False
0000bf7f,False,False,0.0,False
0000bf80,False,False,0.0,False
0000bf81,False,False,0.0,False
0000bf82,False,False,0.0,False
0000bf83,False,False,0.0,False
0000bf84,False,False,0.0,False
0000bf85,False,False,0.0,False
0000bf86,False,False,0.0,False
0000bf87,False,False,0.0,False
0000bf88,False,False,0.0,False
0000bf89,False,False,0.0,False
0000bf8a,False,False,0.0,False
0000bf8b,False,False,0.0,False
0000bf8c,False,False,0.0,False
0000bf8d,False,False,0.0,False
0000bf8e,False,False,0.0,False
0000bf8f,False,False,0.0,False
0000bf90,False,False,0.0,False
0000bf91,False,False,0.0,False
0000bf92,False,False,0.0,False
0000bf93,False,False,0.0,False
0000bf94,False,False,0.0,False
0000bf95,False,False,0.0,False
0000bf96,False,False,0.0,False
0000bf97,False,False,0.0,False
0000bf98,False,False,0.0,False
0000bf99,False,False,0.0,False
0000bf9a,False,False,0.0,False
0000bf9b,False,False,0.0,False
0000bf9c,False,False,0.0,False
0000bf9d,False,False,0.0,False
0000bf9e,False,False,0.0,False
0000bf9f,False,False,0.0,False
0000bfa0,False,False,0.0,False
0000bfa1,False,False,0.0,False
0000bfa2,False,False,0.0,False
0000bfa3,False,False,0.0,False
0000bfa4,False,False,0.0,False
0000bfa5,False,False,0.0,False
0000bfa6,False,False,0.0,False
0000bfa7,False,False,0.0,False
0000bfa8,False,False,0.0,False
0000bfa9,False,False,0.0,False
0000bfaa,False,False,0.0,False
0000bfab,False,False,0.0,False
0000bfac,False,False,0.0,False
0000bfad,False,False,0.0,False
0000bfae,False,False,0.0,False
0000bfaf,False,False,0.0,False
0000bfb0,False,False,0.0,False
0000bfb1,False,False,0.0,False
0000bfb2,False,False,0.0,False
0000bfb3,False,False,0.0,False
0000bfb4,False,False,0.0,False
0000bfb5,False,False,0.0,False
0000bfb6,False,False,0.0,False
0000bfb7,False,False,0.0,False
0000bfb8,False,False,0.0,False
0000bfb9,False,False,0.0,False
0000bfba,False,False,0.0,False
0000bfbb,False,False,0.0,False
0000bfbc,False,False,0.0,False
0000bfbd,False,False,0.0,False
0000bfbe,False,False,0.0,False
0000bfbf,False,False,0.0,False
0000bfc0,False,False,0.0,False
0000bfc1,False,False,0.0,False
0000bfc2,False,False,0.0,False
0000bfc3,False,False,0.0,False
0000bfc4,False,False,0.0,False
0000bfc5,False,False,0.0,False
0000bfc6,False,False,0.0,False
0000bfc7,False,False,0.0,False
0000bfc8,False,False,0.0,False
0000bfc9,False,False,0.0,False
0000bfca,False,False,0.0,False
0000bfcb,False,False,0.0,False
0000bfcc,False,False,0.0,False
0000bfcd,False,False,0.0,False
0000bfce,False,False,0.0,False
0000bfcf,False,False,0.0,False
0000bfd0,False,False,0.0,False
0000bfd1,False,False,0.0,False
0000bfd2,False,False,0.0,False
0000bfd3,False,False,0.0,False
0000bfd4,False,False,0.0,False
0000bfd5,False,False,0.0,False
0000bfd6,False,False,0.0,False
0000bfd7,False,False,0.0,False
0000bfd8,False,False,0.0,False
0000bfd9,False,False,0.0,False
0000bfda,False,False,0.0,False
0000bfdb,False,False,0.0,False
0000bfdc,False,False,0.0,False
0000bfdd,False,False,0.0,False
0000bfde,False,False,0.0,False
0000bfdf,False,False,0.0,False
0000bfe0,False,False,0.0,False
0000bfe1,False,False,0.0,False
0000bfe2,False,False,0.0,False
0000bfe3,False,False,0.0,False
0000bfe4,False,False,0.0,False
0000bfe5,False,False,0.0,False
0000bfe6,False,False,0.0,False
0000bfe7,False,False,0.0,False
0000bfe8,False,False,0.0,False
0000bfe9,False,False,0.0,False
0000bfea,False,False,0.0,False
0000bfeb,False,False,0.0,False
0000bfec,False,False,0.0,False
0000bfed,False,False,0.0,False
0000bfee,False,False,0.0,False
0000bfef,False,False,0.0,False
0000bff0,False,False,0.0,False
0000bff1,False,False,0.0,False
0000bff2,False,False,0.0,False
0000bff3,False,False,0.0,False
0000bff4,False,False,0.0,False
0000bff5,False,False,0.0,False
0000bff6,False,False,0.0,False
0000bff7,False,False,0.0,False
0000bff8,False,False,0.0,False
0000bff9,False,False,0.0,False
0000bffa,False,False,0.0,False
0000bffb,False,False,0.0,False
0000bffc,False,False,0.0,False
0000bffd,False,False,0.0,False
0000bffe,False,False,0.0,False
0000bfff,False,False,0.0,False
0000c000,False,False,0.0,False
0000c001,False,False,0.0,False
0000c002,False,False,0.0,False
0000c003,False,False,0.0,False
0000c004,False,False,0.0,False
0000c005,False,False,0.0,False
0000c006,False,False,0.0,False
0000c007,False,False,0.0,False
0000c008,False,False,0.0,False
0000c009,False,False,0.0,False
0000c00a,False,False,0.0,False
0000c00b,False,False,0.0,False
0000c00c,False,False,0.0,False
0000c00d,False,False,0.0,False
0000c00e,False,False,0.0,False
0000c00f,False,False,0.0,False
0000c010,False,False,0.0,False
0000c011,False,False,0.0,False
0000c012,False,False,0.0,False
0000c013,False,False,0.0,False
0000c014,False,False,0.0,False
0000c015,False,False,0.0,False
0000c016,False,False,0.0,False
0000c017,False,False,0.0,False
0000c018,False,False,0.0,False
0000c019,False,False,0.0,False
0000c01a,False,False,0.0,False
0000c01b,False,False,0.0,False
0000c01c,False,False,0.0,False
0000c01d,False,False,0.0,False
0000c01e,False,False,0.0,False
0000c01f,False,False,0.0,False
0000c020,False,False,0.0,False
0000c021,False,False,0.0,False
0000c022,False,False,0.0,False
0000c023,False,False,0.0,False
0000c024,False,False,0.0,False
0000c025,False,False,0.0,False
0000c026,False,False,0.0,False
0000c027,False,False,0.0,False
0000c028,False,False,0.0,False
0000c029,False,False,0.0,False
0000c02a,False,False,0.0,False
0000c02b,False,False,0.0,False
0000c02c,False,False,0.0,False
0000c02d,False,False,0.0,False
0000c02e,False,False,0.0,False
0000c02f,False,False,0.0,False
0000c030,False,False,0.0,False
0000c031,False,False,0.0,False
0000c032,False,False,0.0,False
0000c033,False,False,0.0,False
0000c034,False,False,0.0,False
0000c035,False,False,0.0,False
0000c036,False,False,0.0,False
0000c037,False,False,0.0,False
0000c038,False,False,0.0,False
0000c039,False,False,0.0,False
0000c03a,False,False,0.0,False
0000c03b,False,False,0.0,False
0000c03c,False,False,0.0,False
0000c03d,False,False,0.0,False
0000c03e,False,False,0.0,False
0000c03f,False,False,0.0,False
0000c040,False,False,0.0,False
0000c041,False,False,0.0,False
0000c042,False,False,0.0,False
0000c043,False,False,0.0,False
0000c044,False,False,0.0,False
0000c045,False,False,0.0,False
0000c046,False,False,0.0,False
0000c047,False,False,0.0,False
0000c048,False,False,0.0,False
0000c049,False,False,0.0,False
0000c04a,False,False,0.0,False
0000c04b,False,False,0.0,False
0000c04c,False,False,0.0,False
0000c04d,False,False,0.0,False
0000c04e,False,False,0.0,False
0000c04f,False,False,0.0,False
0000c050,False,False,0.0,False
0000c051,False,False,0.0,False
0000c052,False,False,0.0,False
0000c053,False,False,0.0,False
0000c054,False,False,0.0,False
0000c055,False,False,0.0,False
0000c056,False,False,0.0,False
0000c057,False,False,0.0,False
0000c058,False,False,0.0,False
0000c059,False,False,0.0,False
0000c05a,False,False,0.0,False
0000c05b,False,False,0.0,False
0000c05c,False,False,0.0,False
0000c05d,False,False,0.0,False
0000c05e,False,False,0.0,False
0000c05f,False,False,0.0,False
0000c060,False,False,0.0,False
0000c061,False,False,0.0,False
0000c062,False,False,0.0,False
0000c063,False,False,0.0,False
0000c064,False,False,0.0,False
0000c065,False,False,0.0,False
0000c066,False,False,0.0,False
0000c067,False,False,0.0,False
0000c068,False,False,0.0,False
0000c069,False,False,0.0,False
0000c06a,False,False,0.0,False
0000c06b,False,False,0.0,False
0000c06c,False,False,0.0,False
0000c06d,False,False,0.0,False
0000c06e,False,False,0.0,False
0000c06f,False,False,0.0,False
0000c070,False,False,0.0,False
0000c071,False,False,0.0,False
0000c072,False,False,0.0,False
0000c073,False,False,0.0,False
0000c074,False,False,0.0,False
0000c075,False,False,0.0,False
0000c076,False,False,0.0,False
0000c077,False,False,0.0,False
0000c078,False,False,0.0,False
0000c079,False,False,0.0,False
0000c07a,False,False,0.0,False
0000c07b,False,False,0.0,False
0000c07c,False,False,0.0,False
0000c07d,False,False,0.0,False
0000c07e,False,False,0.0,False
0000c07f,False,False,0.0,False
0000c080,False,False,0.0,False
0000c081,False,False,0.0,False
0000c082,False,False,0.0,False
0000c083,False,False,0.0,False
0000c084,False,False,0.0,False
0000c085,False,False,0.0,False
0000c086,False,False,0.0,False
0000c087,False,False,0.0,False
0000c088,False,False,0.0,False
0000c089,False,False,0.0,False
0000c08a,False,False,0.0,False
0000c08b,False,False,0.0,False
0000c08c,False,False,0.0,False
0000c08d,False,False,0.0,False
0000c08e,False,False,0.0,False
0000c08f,False,False,0.0,False
0000c090,False,False,0.0,False
0000c091,False,False,0.0,False
0000c092,False,False,0.0,False
0000c093,False,False,0.0,False
0000c094,False,False,0.0,False
0000c095,False,False,0.0,False
0000c096,False,False,0.0,False
0000c097,False,False,0.0,False
0000c098,False,False,0.0,False
0000c099,False,False,0.0,False
0000c09a,False,False,0.0,False
0000c09b,False,False,0.0,False
0000c09c,False,False,0.0,False
0000c09d,False,False,0.0,False
0000c09e,False,False,0.0,False
0000c09f,False,False,0.0,False
0000c0a0,False,False,0.0,False
0000c0a1,False,False,0.0,False
0000c0a2,False,False,0.0,False
0000c0a3,False,False,0.0,False
0000c0a4,False,False,0.0,False
0000c0a5,False,False,0.0,False
0000c0a6,False,False,0.0,False
0000c0a7,False,False,0.0,False
0000c0a8,False,False,0.0,False
0000c0a9,False,False,0.0,False
0000c0aa,False,False,0.0,False
0000c0ab,False,False,0.0,False
0000c0ac,False,False,0.0,False
0000c0ad,False,False,0.0,False
0000c0ae,False,False,0.0,False
0000c0af,False,False,0.0,False
0000c0b0,False,False,0.0,False
0000c0b1,False,False,0.0,False
0000c0b2,False,False,0.0,False
0000c0b3,False,False,0.0,False
0000c0b4,False,False,0.0,False
0000c0b5,False,False,0.0,False
0000c0b6,False,False,0.0,False
0000c0b7,False,False,0.0,False
0000c0b8,False,False,0.0,False
0000c0b9,False,False,0.0,False
0000c0ba,False,False,0.0,False
0000c0bb,False,False,0.0,False
0000c0bc,False,False,0.0,False
0000c0bd,False,False,0.0,False
0000c0be,False,False,0.0,False
0000c0bf,False,False,0.0,False
0000c0c0,False,False,0.0,False
0000c0c1,False,False,0.0,False
0000c0c2,False,False,0.0,False
0000c0c3,False,False,0.0,False
0000c0c4,False,False,0.0,False
0000c0c5,False,False,0.0,False
0000c0c6,False,False,0.0,False
0000c0c7,False,False,0.0,False
0000c0c8,False,False,0.0,False
0000c0c9,False,False,0.0,False
0000c0ca,False,False,0.0,False
0000c0cb,False,False,0.0,False
0000c0cc,False,False,0.0,False
0000c0cd,False,False,0.0,False
0000c0ce,False,False,0.0,False
0000c0cf,False,False,0.0,False
0000c0d0,False,False,0.0,False
0000c0d1,False,False,0.0,False
0000c0d2,False,False,0.0,False
0000c0d3,False,False,0.0,False
0000c0d4,False,False,0.0,False
0000c0d5,False,False,0.0,False
0000c0d6,False,False,0.0,False
0000c0d7,False,False,0.0,False
0000c0d8,False,False,0.0,False
0000c0d9,False,False,0.0,False
0000c0da,False,False,0.0,False
0000c0db,False,False,0.0,False
0000c0dc,False,False,0.0,False
0000c0dd,False,False,0.0,False
0000c0de,False,False,0.0,False
0000c0df,False,False,0.0,False
0000c0e0,False,False,0.0,False
0000c0e1,False,False,0.0,False
0000c0e2,False,False,0.0,False
0000c0e3,False,False,0.0,False
0000c0e4,False,False,0.0,False
0000c0e5,False,False,0.0,False
0000c0e6,False,False,0.0,False
0000c0e7,False,False,0.0,False
0000c0e8,False,False,0.0,False
0000c0e9,False,False,0.0,False
0000c0ea,False,False,0.0,False
0000c0eb,False,False,0.0,False
0000c0ec,False,False,0.0,False
0000c0ed,False,False,0.0,False
0000c0ee,False,False,0.0,False
0000c0ef,False,False,0.0,False
0000c0f0,False,False,0.0,False
0000c0f1,False,False,0.0,False
0000c0f2,False,False,0.0,False
0000c0f3,False,False,0.0,False
0000c0f4,False,False,0.0,False
0000c0f5,False,False,0.0,False
0000c0f6,False,False,0.0,False
0000c0f7,False,False,0.0,False
0000c0f8,False,False,0.0,False
0000c0f9,False,False,0.0,False
0000c0fa,False,False,0.0,False
0000c0fb,False,False,0.0,False
0000c0fc,False,False,0.0,False
0000c0fd,False,False,0.0,False
0000c0fe,False,False,0.0,False
0000c0ff,False,False,0.0,False
0000c100,False,False,0.0,False
0000c101,False,False,0.0,False
0000c102,False,False,0.0,False
0000c103,False,False,0.0,False
0000c104,False,False,0.0,False
0000c105,False,False,0.0,False
0000c106,False,False,0.0,False
0000c107,False,False,0.0,False
0000c108,False,False,0.0,False
0000c109,False,False,0.0,False
0000c10a,False,False,0.0,False
0000c10b,False,False,0.0,False
0000c10c,False,False,0.0,False
0000c10d,False,False,0.0,False
0000c10e,False,False,0.0,False
0000c10f,False,False,0.0,False
0000c110,False,False,0.0,False
0000c111,False,False,0.0,False
0000c112,False,False,0.0,False
0000c113,False,False,0.0,False
0000c114,False,False,0.0,False
0000c115,False,False,0.0,False
0000c116,False,False,0.0,False
0000c117,False,False,0.0,False
0000c118,False,False,0.0,False
0000c119,False,False,0.0,False
0000c11a,False,False,0.0,False
0000c11b,False,False,0.0,False
0000c11c,False,False,0.0,False
0000c11d,False,False,0.0,False
0000c11e,False,False,0.0,False
0000c11f,False,False,0.0,False
0000c120,False,False,0.0,False
0000c121,False,False,0.0,False
0000c122,False,False,0.0,False
0000c123,False,False,0.0,False
0000c124,False,False,0.0,False
0000c125,False,False,0.0,False
0000c126,False,False,0.0,False
0000c127,False,False,0.0,False
0000c128,False,False,0.0,False
0000c129,False,False,0.0,False
0000c12a,False,False,0.0,False
0000c12b,False,False,0.0,False
0000c12c,False,False,0.0,False
0000c12d,False,False,0.0,False
0000c12e,False,False,0.0,False
0000c12f,False,False,0.0,False
0000c130,False,False,0.0,False
0000c131,False,False,0.0,False
0000c132,False,False,0.0,False
0000c133,False,False,0.0,False
0000c134,False,False,0.0,False
0000c135,False,False,0.0,False
0000c136,False,False,0.0,False
0000c137,False,False,0.0,False
0000c138,False,False,0.0,False
0000c139,False,False,0.0,False
0000c13a,False,False,0.0,False
0000c13b,False,False,0.0,False
0000c13c,False,False,0.0,False
0000c13d,False,False,0.0,False
0000c13e,False,False,0.0,False
0000c13f,False,False,0.0,False
0000c140,False,False,0.0,False
0000c141,False,False,0.0,False
0000c142,False,False,0.0,False
0000c143,False,False,0.0,False
0000c144,False,False,0.0,False
0000c145,False,False,0.0,False
0000c146,False,False,0.0,False
0000c147,False,False,0.0,False
0000c148,False,False,0.0,False
0000c149,False,False,0.0,False
0000c14a,False,False,0.0,False
0000c14b,False,False,0.0,False
0000c14c,False,False,0.0,False
0000c14d,False,False,0.0,False
0000c14e,False,False,0.0,False
0000c14f,False,False,0.0,False
0000c150,False,False,0.0,False
0000c151,False,False,0.0,False
0000c152,False,False,0.0,False
0000c153,False,False,0.0,False
0000c154,False,False,0.0,False
0000c155,False,False,0.0,False
0000c156,False,False,0.0,False
0000c157,False,False,0.0,False
0000c158,False,False,0.0,False
0000c159,False,False,0.0,False
0000c15a,False,False,0.0,False
0000c15b,False,False,0.0,False
0000c15c,False,False,0.0,False
0000c15d,False,False,0.0,False
0000c15e,False,False,0.0,False
0000c15f,False,False,0.0,False
0000c160,False,False,0.0,False
0000c161,False,False,0.0,False
0000c162,False,False,0.0,False
0000c163,False,False,0.0,False
0000c164,False,False,0.0,False
0000c165,False,False,0.0,False
0000c166,False,False,0.0,False
0000c167,False,False,0.0,False
0000c168,False,False,0.0,False
0000c169,False,False,0.0,False
0000c16a,False,False,0.0,False
0000c16b,False,False,0.0,False
0000c16c,False,False,0.0,False
0000c16d,False,False,0.0,False
0000c16e,False,False,0.0,False
0000c16f,False,False,0.0,False
0000c170,False,False,0.0,False
0000c171,False,False,0.0,False
0000c172,False,False,0.0,False
0000c173,False,False,0.0,False
0000c174,False,False,0.0,False
0000c175,False,False,0.0,False
0000c176,False,False,0.0,False
0000c177,False,False,0.0,False
0000c178,False,False,0.0,False
0000c179,False,False,0.0,False
0000c17a,False,False,0.0,False
0000c17b,False,False,0.0,False
0000c17c,False,False,0.0,False
0000c17d,False,False,0.0,False
0000c17e,False,False,0.0,False
0000c17f,False,False,0.0,False
0000c180,False,False,0.0,False
0000c181,False,False,0.0,False
0000c182,False,False,0.0,False
0000c183,False,False,0.0,False
0000c184,False,False,0.0,False
0000c185,False,False,0.0,False
0000c186,False,False,0.0,False
0000c187,False,False,0.0,False
0000c188,False,False,0.0,False
0000c189,False,False,0.0,False
0000c18a,False,False,0.0,False
0000c18b,False,False,0.0,False
0000c18c,False,False,0.0,False
0000c18d,False,False,0.0,False
0000c18e,False,False,0.0,False
0000c18f,False,False,0.0,False
0000c190,False,False,0.0,False
0000c191,False,False,0.0,False
0000c192,False,False,0.0,False
0000c193,False,False,0.0,False
0000c194,False,False,0.0,False
0000c195,False,False,0.0,False
0000c196,False,False,0.0,False
0000c197,False,False,0.0,False
0000c198,False,False,0.0,False
0000c199,False,False,0.0,False
0000c19a,False,False,0.0,False
0000c19b,False,False,0.0,False
0000c19c,False,False,0.0,False
0000c19d,False,False,0.0,False
0000c19e,False,False,0.0,False
0000c19f,False,False,0.0,False
0000c1a0,False,False,0.0,False
0000c1a1,False,False,0.0,False
0000c1a2,False,False,0.0,False
0000c1a3,False,False,0.0,False
0000c1a4,False,False,0.0,False
0000c1a5,False,False,0.0,False
0000c1a6,False,False,0.0,False
0000c1a7,False,False,0.0,False
0000c1a8,False,False,0.0,False
0000c1a9,False,False,0.0,False
0000c1aa,False,False,0.0,False
0000c1ab,False,False,0.0,False
0000c1ac,False,False,0.0,False
0000c1ad,False,False,0.0,False
0000c1ae,False,False,0.0,False
0000c1af,False,False,0.0,False
0000c1b0,False,False,0.0,False
0000c1b1,False,False,0.0,False
0000c1b2,False,False,0.0,False
0000c1b3,False,False,0.0,False
0000c1b4,False,False,0.0,False
0000c1b5,False,False,0.0,False
0000c1b6,False,False,0.0,False
0000c1b7,False,False,0.0,False
0000c1b8,False,False,0.0,False
